ID;Family Name;Given Name;Name;Team;Region;ID2;Birthday;Popularity;Potential;Price;Type;Size;Weight;X;FLAT;MOUNTAIN;DOWNHILL;COBBLES;TT;PROLOGUE;SPRINT;ACCELERATION;ENDURANCE;RESISTANCE;RECUP;HILL;ATTACK;VAR1;VAR2;VAR3;VAR4;VAR5;VAR6;VAR7;VAR8;VAR9;VAR10;VAR11;VAR12;VAR13;VAR14;VAR15;VAR16;VAR17;VAR18;VAR19;VAR20;VAR21;VAR22;VAR23;VAR24;VAR25;VAR26;VAR27;VAR28;VAR29;VAR30;VAR31;VAR32;VAR33;VAR34;VAR35;VAR36;VAR37;VAR38;VAR39;VAR40;VAR41
13964;Baccio;Paolo;Baccio P.;-;Sicilia;pbaccio;23/08/1997;0;2;FREE;0;0;0;ONWAAR;55;55;50;50;57;59;54;52;55;58;53;55;51;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13966;Naglic;Rok;Naglic R.;-;SLO;rnaglic;9/03/1996;0;1;FREE;0;0;0;ONWAAR;55;54;53;53;51;52;54;50;50;51;54;54;59;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13967;Ravbar;Jan;Ravbar J.;-;SLO;jravbar;1/05/2001;0;1;FREE;0;0;0;ONWAAR;50;57;58;52;54;55;55;55;54;52;53;54;52;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13968;Sankovic;Alex;Sankovic A.;-;SLO;asankovic;14/09/1994;0;1;FREE;0;0;0;ONWAAR;53;56;59;50;56;56;52;52;53;54;58;57;51;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13969;Sarc;Leon;Sarc L.;Cycling Team Kranj;SLO;lsarc;28/05/1996;0;3;FREE;0;0;0;ONWAAR;53;58;58;50;51;54;54;54;51;55;52;56;53;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13970;Stajnar;Mihael;Stajnar M.;-;SLO;mstajnar;6/10/2000;0;3;FREE;0;0;0;ONWAAR;57;51;59;55;55;52;56;55;56;53;51;56;51;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13972;Baiesi;Davide;Baiesi D.;-;SMR;dbaiesi;29/01/1987;0;3;FREE;0;0;0;ONWAAR;55;55;51;55;59;59;52;51;50;56;55;50;54;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13973;Bedetti;Daniele;Bedetti D.;-;SMR;dbedetti;18/11/1988;0;1;FREE;0;0;0;ONWAAR;53;57;59;51;55;54;51;51;53;56;57;59;54;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13974;Forcellini;Luca;Forcellini L.;-;SMR;lforcellini;5/03/1990;0;2;FREE;0;0;0;ONWAAR;52;59;58;52;53;55;53;53;51;56;52;54;51;0;0;ONWAAR;ONWAAR;0;0;2;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13975;Olei;Federico;Olei F.;-;SMR;folei;3/08/1996;0;3;FREE;0;0;0;ONWAAR;57;63;58;53;55;55;54;58;56;58;54;62;59;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13976;Zafferani;Marco;Zafferani M.;-;SMR;mzafferani;15/12/1987;0;1;FREE;0;0;0;ONWAAR;55;55;55;59;54;56;54;56;57;53;52;58;53;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13977;Hasler;Iwan;Hasler I.;-;Suisse_Alemanique;ihasler;16/10/1995;0;2;FREE;0;0;0;ONWAAR;53;57;58;50;50;55;54;53;51;56;51;54;52;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13978;Hasler;Pavel;Hasler P.;-;Suisse_Alemanique;phasler;20/04/1998;0;3;FREE;0;0;0;ONWAAR;56;53;57;54;52;55;54;54;51;53;53;54;56;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13979;Kuehl;Joel;Kuehl J.;-;Suisse_Alemanique;jkuehl;16/11/1997;0;2;FREE;0;0;0;ONWAAR;56;50;56;55;56;59;51;50;52;58;51;55;50;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13980;Pasi-Puttini;Fausto;Pasi-Puttini F.;-;Suisse_Italienne;fpasi-puttini;29/06/2001;0;1;FREE;0;0;0;ONWAAR;55;54;51;54;59;58;53;55;51;56;50;53;50;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13981;Pasi-Puttini;Roberto;Pasi-Puttini R.;-;Suisse_Italienne;rpasi-puttini;26/07/1993;0;2;FREE;0;0;0;ONWAAR;55;54;58;59;50;54;52;58;59;54;53;54;52;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13982;Perizzolo;Loïc;Perizzolo L.;-;Suisse_Italienne;lperizzolo;20/10/1988;0;1;FREE;0;0;0;ONWAAR;53;50;54;52;50;54;56;57;56;55;52;57;54;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13983;Bernet;Adrian;Bernet A.;-;Suisse_Romande;abernet;19/05/1997;0;1;FREE;0;0;0;ONWAAR;59;50;53;55;59;58;50;52;52;59;54;52;53;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13984;Biland;Pascal;Biland P.;-;Suisse_Romande;pbiland;6/11/1989;0;3;FREE;0;0;0;ONWAAR;59;53;50;54;50;55;59;57;54;52;52;54;54;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13985;Bussard;Dimitri;Bussard D.;-;Suisse_Romande;dbussard;10/07/1996;0;3;FREE;0;0;0;ONWAAR;58;51;51;53;54;56;56;56;55;55;55;53;53;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13986;Cid;Noan;Cid N.;-;Suisse_Romande;ncid;1/01/2001;0;2;FREE;0;0;0;ONWAAR;50;59;57;50;56;56;51;53;54;54;58;58;53;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13987;Gachet;Guillaume;Gachet G.;-;Suisse_Romande;ggachet;19/06/1999;0;1;FREE;0;0;0;ONWAAR;58;50;54;59;53;55;51;54;57;55;52;51;51;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13988;Genini;Christian;Genini C.;-;Suisse_Romande;cgenini;25/09/2001;0;2;FREE;0;0;0;ONWAAR;52;56;57;50;55;53;53;57;54;56;51;55;53;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13990;Marguet;Tristan;Marguet T.;-;Suisse_Romande;tmarguet;22/08/1987;0;3;FREE;0;0;0;ONWAAR;58;50;50;53;56;57;55;52;52;57;53;55;53;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13991;Steinacher;Cyrill;Steinacher C.;-;Suisse_Romande;csteinacher;11/02/1999;0;1;FREE;0;0;0;ONWAAR;55;54;55;55;51;56;52;55;55;51;53;52;56;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13993;Baniar;Matú;Baniar M.;-;SVK;abaniar;14/06/2001;0;3;FREE;0;0;0;ONWAAR;57;52;50;52;51;56;58;58;55;52;55;51;54;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13994;Coma;Richard;Coma R.;-;SVK;rcoma;19/06/2000;0;2;FREE;0;0;0;ONWAAR;59;55;54;56;51;55;56;56;57;50;51;54;50;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13995;Gavenda;Miroslav;Gavenda Mi.;-;SVK;migavenda;7/02/1997;0;2;FREE;0;0;0;ONWAAR;59;50;50;51;54;56;56;59;55;53;52;52;50;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13996;Hloa;Michal;Hloa M.;-;SVK;mhloza;6/09/1997;0;3;FREE;0;0;0;ONWAAR;50;57;55;51;54;53;55;54;52;55;50;55;54;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13997;Kako;Dávid;Kako D.;-;SVK;dklasko;24/04/1997;0;3;FREE;0;0;0;ONWAAR;52;56;58;51;55;54;54;55;53;53;53;54;53;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13998;Kramarcik;Pavol;Kramarcik P.;-;SVK;pkramarcik;25/05/2001;0;1;FREE;0;0;0;ONWAAR;55;56;59;51;58;55;54;55;54;54;52;55;55;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13999;Lajcha;Juraj;Lajcha J.;-;SVK;jlajcha;6/02/1994;0;1;FREE;0;0;0;ONWAAR;55;51;54;54;53;55;58;59;56;50;55;55;52;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14000;Liska;Andrej;Liska A.;-;SVK;aliska;4/10/2000;0;2;FREE;0;0;0;ONWAAR;58;51;56;54;53;56;56;56;57;54;51;52;51;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14001;Malovec;Lubo;Malovec L.;-;SVK;lmalovec;10/02/1994;0;3;FREE;0;0;0;ONWAAR;57;52;52;51;51;55;59;57;56;55;55;53;54;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14003;Nagy;Simon;Nagy S.;-;SVK;snagy;26/07/2001;0;1;FREE;0;0;0;ONWAAR;56;54;57;51;56;57;60;61;53;58;56;55;54;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14004;Nôta;Stefan;Nôta S.;-;SVK;snota;6/10/1994;0;2;FREE;0;0;0;ONWAAR;53;53;59;51;51;51;54;52;53;55;55;54;59;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14005;Oros;Samuel;Oros S.;-;SVK;soros;15/04/1998;0;3;FREE;0;0;0;ONWAAR;58;56;57;52;60;57;54;53;54;56;52;58;53;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14006;Peciar;Adam;Peciar A.;-;SVK;apeciar;11/09/1987;0;1;FREE;0;0;0;ONWAAR;58;52;58;59;50;55;52;54;57;51;54;52;50;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14007;Stupár;Stanislav;Stupár S.;-;SVK;sstupar;4/10/1993;0;3;FREE;0;0;0;ONWAAR;56;55;57;53;50;53;56;58;55;54;55;56;50;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14008;Szász;Adam;Szász A.;-;SVK;aszasz;12/10/1997;0;3;FREE;0;0;0;ONWAAR;56;53;57;58;51;52;55;57;57;53;51;58;50;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14009;Zeman;Alex;Zeman A.;-;SVK;azeman;17/11/1998;0;2;FREE;0;0;0;ONWAAR;59;54;55;57;51;55;55;57;56;52;55;56;53;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14010;Kvist;Linus;Kvist L.;Motala AIF Serneke Allebike;SWD;lkvist;10/02/1999;0;2;FREE;0;0;0;ONWAAR;66;54;62;53;56;57;69;68;62;65;57;60;58;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14011;Mikiver;Rasmus;Mikiver R.;-;SWD;rmikiver;1/12/1988;0;1;FREE;0;0;0;ONWAAR;56;52;56;52;53;53;58;58;57;56;55;55;57;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14012;Lundmark;Emil;Lundmark E.;-;SWD;elundmark;9/06/1999;0;2;FREE;0;0;0;ONWAAR;56;51;54;53;53;56;56;56;54;52;50;52;52;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14013;Jagerstål;Niklas;Jagerstål N.;Motala AIF Serneke Allebike;SWD;njagerstal;27/07/1999;0;2;FREE;0;0;0;ONWAAR;55;52;58;55;54;56;57;58;58;55;53;53;53;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14014;Kagevi;Carl;Kagevi C.;Motala AIF Serneke Allebike;SWD;ckagevi;22/01/2002;0;2;FREE;0;0;0;ONWAAR;55;58;60;58;53;53;58;60;55;60;54;61;59;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14015;Lundgren;Isac;Lundgren I.;-;SWD;ilundgren;30/08/1992;0;1;FREE;0;0;0;ONWAAR;60;58;60;56;58;58;58;59;60;58;59;60;50;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14016;Palm;Oskar;Palm O.;-;SWD;opalm;8/01/2000;0;2;FREE;0;0;0;ONWAAR;54;55;57;59;52;53;53;57;50;53;52;54;56;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14018;Ahlsson;Jonathan;Ahlsson Jo.;Motala AIF Serneke Allebike;SWD;joahlsson;24/08/2002;0;3;FREE;0;0;0;ONWAAR;60;58;61;55;64;62;57;55;57;58;57;56;55;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14020;Vernersson;Lukas;Vernersson L.;Motala AIF Serneke Allebike;SWD;lvernersson;28/06/2002;0;2;FREE;0;0;0;ONWAAR;60;53;54;54;64;60;56;57;54;58;55;53;54;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14021;Pedersen;Eric;Pedersen E.;-;SWD;epedersen;10/10/2003;0;3;FREE;0;0;0;ONWAAR;53;56;55;52;54;54;50;53;52;52;52;55;54;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14023;Wall;Christoffer;Wall C.;-;SWD;cwall;1/04/1999;0;2;FREE;0;0;0;ONWAAR;54;57;56;52;52;55;54;53;52;52;54;56;52;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14024;Al Asamman;Aboullatif;Al Asamman A.;-;SYR;aalasamman;1/01/1995;0;2;FREE;0;0;0;ONWAAR;53;57;55;50;56;56;52;52;50;55;57;56;52;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14025;Al Moakee;Tarek;Al Moakee T.;-;SYR;talmoakee;9/08/1997;0;2;FREE;0;0;0;ONWAAR;59;53;55;52;52;56;57;56;55;55;51;50;54;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14027;Ali;Ali;Ali A.;-;SYR;aali;6/07/1995;0;1;FREE;0;0;0;ONWAAR;57;55;56;51;55;50;55;53;53;51;54;52;56;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14029;Boonprom;Pannathon;Boonprom P.;-;THA;pboonprom;7/05/2001;0;3;FREE;0;0;0;ONWAAR;59;50;51;54;55;56;57;59;56;50;53;51;51;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14030;Klahan;Chaloemphon;Klahan C.;Roojai.com Cycling Team;THA;cklahan;12/08/1996;0;1;FREE;0;0;0;ONWAAR;53;59;55;52;54;54;51;53;54;55;59;59;53;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14031;Mano;Yuttana;Mano Y.;Thailand Continental Cycling Team;THA;ymano;26/03/1997;0;3;FREE;0;0;0;ONWAAR;61;55;60;51;57;54;65;65;56;60;58;56;55;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14032;Paekrathok;Warut;Paekrathok W.;-;THA;wpaekrathok;24/04/1999;0;2;FREE;0;0;0;ONWAAR;58;58;55;50;54;54;62;63;54;58;51;55;54;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14033;Seanumnuyphon;Tanaphon;Seanumnuyphon T.;Roojai.com Cycling Team;THA;tseanumnuyphon;23/09/1996;0;1;FREE;0;0;0;ONWAAR;57;55;50;51;56;56;52;54;52;59;55;58;55;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14034;Suranant;Kongsuk;Suranant K.;-;THA;ksuranant;22/09/2001;0;3;FREE;0;0;0;ONWAAR;57;53;54;59;54;53;54;58;56;54;53;50;52;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14035;Teerawattanasan;Kittikorn;Teerawattanasan K.;-;THA;kteerawattanasan;30/12/2001;0;1;FREE;0;0;0;ONWAAR;56;53;58;51;53;50;55;50;52;51;53;54;57;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14036;Yaowarat;Ratchanon;Yaowarat R.;-;THA;ryaowarat;15/08/1999;0;1;FREE;0;0;0;ONWAAR;56;50;55;55;55;55;56;55;57;53;52;59;50;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14037;Yordsuwan;Setthawut;Yordsuwan S.;Thailand Continental Cycling Team;THA;syordsuwan;18/03/1994;0;2;FREE;0;0;0;ONWAAR;55;54;55;54;50;54;54;58;55;56;53;58;50;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14038;Costa;Jesus;Costa J.;-;TLS;jcosta;22/03/1983;0;1;FREE;0;0;0;ONWAAR;50;59;56;50;55;54;50;52;53;52;56;57;52;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14039;Costa;Orlando;Costa O.;-;TLS;ocosta;3/02/1985;0;1;FREE;0;0;0;ONWAAR;53;57;58;50;55;55;52;53;54;54;59;59;52;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14040;Martins;Antonio;Martins A.;-;TLS;amartins;5/05/1989;0;1;FREE;0;0;0;ONWAAR;56;52;51;55;59;57;51;50;50;57;51;52;53;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14041;Toniatti;Andrea;Toniatti A.;-;Trentino-Alto_Adige;atoniatti;13/08/1992;0;1;FREE;0;0;0;ONWAAR;53;55;58;51;51;54;52;55;51;54;54;56;59;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14042;Burnette;Maurice;Burnette M.;-;TTO;mburnette;29/04/2000;0;1;FREE;0;0;0;ONWAAR;59;55;55;59;53;55;54;55;58;51;51;51;53;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14043;Orosco;Kemp;Orosco K.;-;TTO;korosco;30/11/1999;0;3;FREE;0;0;0;ONWAAR;56;50;50;52;55;55;58;59;54;50;52;53;50;0;0;ONWAAR;ONWAAR;0;0;2;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
